id,image_url,brand,manufacturer,product,product_url,price,resolution,connector_type,rating,standing_screen_display_size,display_technology,display_type,number_of_items,operating_system,mounting_hardware,item_weight,model_year,refresh_rate,power_source,batteries_required,speaker_surround_sound_channel_configuration,country_of_origin,item_model_number,model,product_dimensions,hardware_interface,supported_audio_format,image_aspect_ratio,remote_control_included?,mounting_type,audio_wattage,supports_bluetooth_technology,ram_memory_installed_size,wattage,supported_image_type,graphics_coprocessor,batteries_included,model_name,remote_control_description,tuner_technology,total_usb_ports,viewing_angle,screen_resolution,voltage,audio_output_mode,maximum_operating_distance,batteries,remote_control_type,battery_cell_composition,special_features,memory_storage_capacity,image_contrast_ratio,response_time,media_format,includes_rechargable_battery,image_brightness,real_angle_of_view
30,https://images-eu.ssl-images-amazon.com/images/I/51pet68bExL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,Samsung 108 cm (43 inches) The Frame Series 4K Smart QLED TV QA43LS03BAKLXL (Black)  ,https://amazon.in/Samsung-inches-Frame-Smart-QA43LS03BAKLXL/dp/B09Y66FBDF/ref=sr_1_237?keywords=tv&qid=1660812320&sr=8-237,"65,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,43 Inches,QLED,HDR 10+,1.0,Tizen,"1 LED TV, 1 Power Cord, 1 Remote control, 2 Stand-Top (Table Top will be Provided at the time on installation)",8 kg 900 g,2022.0,50 Hz,AC,No,Dolby Digital Plus,India,QA43LS03BAKLXL,QA43LS03BAKLXL,19.7 x 97 x 59.2 cm; 8.9 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2.5 GB,,"GIF, JPEG",Quantum Processor 4K,,QA43LS03BAKLXL,"Voice Assistant Key | Hotkey for Prime Video, Netflix and Zee5",DVB-T,2.0,178 Degrees,3840 x 2160 pixels,120 Volts,Surround,14 Feet,,Bluetooth,,"Mirroring , Tap View , Easy Setup , App Casting , WiFi Direct , Ambient Mode+ , Wireless Dex",16 GB,,,"AVI, MPEG",,High Brightness,178 Degrees
31,https://images-eu.ssl-images-amazon.com/images/I/31mFYyjNQ5L._SY300_SX300_QL70_ML2_.jpg,Westinghouse,SPPL,Westinghouse 126 cm (50 inches) 4K Ultra HD Certified Android LED TV WH50UD82 (Black)  ,https://amazon.in/Westinghouse-inches-Certified-Android-WH50UD82/dp/B09TPM2F68/ref=sr_1_239?keywords=tv&qid=1660812320&sr=8-239,"27,999",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,50 Inches,LED,IPS,1.0,Android,"1 LED TV, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",9 kg 300 g,2022.0,60 Hz,AC,Yes,Surround Sound,India,WH50UD82,WH50UD82,66 x 112.5 x 12 cm; 9.3 Kilograms,"Bluetooth, USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,40 Watts,Yes,2 GB,40 Watts,"GIF, PNG, JPEG",Mali-450MP3,Yes,W Series,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",DVB-T,2.0,178 Degrees,,,Surround,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium,"40W Poweful Speaker |Google Voice Assistance | Android 9.0 Pie | Smart Remote | Supported Applications : Amazon prime, Sony Liv, Disney+Hotstar, Zee5, Youtube, MX Player",8 GB,5000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
32,https://images-eu.ssl-images-amazon.com/images/I/41p0us82x9L._SX300_SY300_QL70_ML2_.jpg,Imee,iMee,iMee 80cm (32 inch) Premium Series Smart Android HD LED TV with SRS Surround Sound - BEE 5 Star Rated Energy Efficient (White Colour)  ,https://amazon.in/Premium-Smart-Android-Surround-Sound/dp/B09SG94KXK/ref=sr_1_242?keywords=tv&qid=1660812320&sr=8-242,"9,999",1366768 Pixels,Wi-Fi,5.0 out of 5 stars,32 Inches,LED,LED,1.0,Android,"User Manual, Warranty Card, Remote",6 kg,2022.0,60 Hz,Corded Electric,,,India,,,55.4 x 9.8 x 42.4 cm; 6 Kilograms,"USB, HDMI, Headphone",HD Sound with Tube Speakers,16:9,Yes,"Wall mount, table top",20 Watts,,1 GB,20 Watts,,Mali 470,,White,Universal,,2.0,178 Degrees,,220 Volts (AC),Surround,9 Feet,,IR,,"2 HDMI Outputs,2 USB Ports, SRS Surround Sound, A+ Grade IPS Panel, Eye Care Technology, Digital Noise Reduction.",8 GB,5000:1,2 Milliseconds,,,,178 Degrees
33,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_245_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-245-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_btf,"8,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",4 kg 400 g,2021.0,60 Hz,AC,Yes,Sorround,India,KJW32SKHD,KJW32SKHD,72.2 x 8 x 42.5 cm; 4.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,No,1 GB,60 Watts,"GIF, JPEG",Mali-G31MP2,Yes,KJW32SKHD,Navigation Keys for Easy Access,NTSC,2.0,178 Degrees,,110 Volts,,9 Feet,2 AAA batteries required. (included),IR,Manganese,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High brightness,178 Degrees
34,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_246_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-246-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_btf,"86,990",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.8 out of 5 stars,65 Inches,LED,4K HDR,1.0,Android,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",22 kg 100 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,KD-65X74K,KD-65X74K,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,"Ethernet, Composite Video, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,Yes,,180 Watts,"TIFF, JPEG",X1 4K Processor,Yes,KD-65X74K,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,DVB-T,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,Two channel linear,5 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,,,,"AVI, MPEG",No,High Brightness,178 Degrees
35,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dtv%26qid%3D1660812323%26sr%3D8-241-spons%26psc%3D1&qualifier=1660812323&id=743027007546556&widgetName=sp_atf_next,"13,499",1366x768 Pixels,Wi-Fi,4.0 out of 5 stars,32 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",3 kg 650 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB32E10SS,AB32E10SS,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,"USB, HDMI","Dolby Audio and DTS TruSurround, WMA, MP3_audio",,,Wall Mount,,Yes,1 GB,,JPEG,Mali450 Quad core,,,,,,,1366 x 768 pixels,,Surround,,,,,,,,,,,,
36,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dtv%26qid%3D1660812323%26sr%3D8-242-spons%26psc%3D1&qualifier=1660812323&id=743027007546556&widgetName=sp_atf_next,"39,999",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",3.6 out of 5 stars,55 Inches,LED,IPS,1.0,Android,"1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",10 kg 200 g,2022.0,60 Hz,AC,Yes,DTS Surround | Dolby Audio,India,55Y72,55Y72,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,,"Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Top,30 Watts,Yes,2 GB,150 Watts,"GIF, JPEG",Mali-450 GPU,Yes,55Y72,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,PAL,2.0,178 Degrees,,200 Volts,Surround,15 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium Ion,"Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube",16 GB,4000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
37,https://images-eu.ssl-images-amazon.com/images/I/51baUAj9OGL._SY300_SX300_QL70_ML2_.jpg,IFFALCON,iFFALCON,iFFALCON 109 cm (43 inches) Full HD Smart LED TV 43F52 (Black)  ,https://amazon.in/iFFALCON-inches-Smart-TV-43F52-Black/dp/B09MWB2HPM/ref=sr_1_243?keywords=tv&qid=1660812323&sr=8-243,"20,890",1920x1080 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.0 out of 5 stars,43 Inches,LED,HDR,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries,1 Auido Cable",6 kg 750 g,2021.0,60 Hz,AC,Yes,Dolby MS12 |Config D,India,43F52,43F52,96.8 x 18.7 x 62 cm; 6.75 Kilograms,"Bluetooth, USB","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2 GB,75 Watts,"GIF, PNG, JPEG",Mali470x2,Yes,43F52,"Remote Comes with One Click Netflix Button, Amazon Prime Video, Zee5, TCL channel | Google Assistant for Easy access",DVB-T2,,178 Degrees,1920 x 1080 pixels,240 Volts,,,2 AAA batteries required. (included),,Alkaline,Google Assistant | Bluetooth | Netflix Hot Key on Remote | Google Assistant Hotkey on Remote | System Update over-the-air | Instant Power ON | Parental,8 GB,1200:1,8 Milliseconds,,Yes,,
38,https://images-eu.ssl-images-amazon.com/images/I/51cdq2Urg2L._SY300_SX300_QL70_ML2_.jpg,TCL,TTE technology india private limited(TCL India),TCL 139 cm (55 inches) 4K Ultra HD Smart Certified Android LED TV 55P725 (Black)  ,https://amazon.in/TCL-Certified-Android-55P725-2021Model/dp/B09H4RTVV7/ref=sr_1_246?keywords=tv&qid=1660812323&sr=8-246,"44,999",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",3.8 out of 5 stars,55 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries, 1 Wall Mount",11 kg,2021.0,60 Hz,AC,Yes,Dolby Atmos,India,55P725,55P725,123.4 x 26.5 x 77.4 cm; 11 Kilograms,"USB, HDMI, Headphone","Mp3_audio, Wma",16:09,Yes,Wall Mount,24 Watts,Yes,2 GB,125 Watts,"GIF, PNG, JPEG",G31x2 800MHz,Yes,55P725,"Remote Comes with One Click Netflix Button, Amazon Prime Video, Zee5, TCL channel | Google Assistant for Easy access",DVB-T2,2.0,,3840 x 2160 pixels,240 Volts,,,2 AAA batteries required. (included),,Lithium-Nickel Manganese Cobalt (NMC),,,5000:1,8 Milliseconds,,No,,
39,https://m.media-amazon.com/images/I/51avy2e+lDL._SY300_SX300_.jpg,Kodak,Super Plastronics Pvt Ltd,Kodak 139 cm (55 inches) 4K Ultra HD Certified Android LED TV 55UHDX7XPRO (Black)  ,https://amazon.in/Kodak-Inches-Certified-Android-55UHDX7XPRO/dp/B08CS2SRVR/ref=sr_1_247?keywords=tv&qid=1660812323&sr=8-247,"32,999",3840x2160 Pixels,Wi-Fi,4.1 out of 5 stars,55 Inches,LED,IPS,1.0,Android,"1 TV Unit, 1 Remote Controller, 2 AAA Battery, 1 User Manual, 1 Wall Mount",18 kg,2020.0,60 Hz,AC,Yes,Immersive audio,India,55UHDX7XPRO,55UHDX7XPRO,124 x 12 x 72.5 cm; 18 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,Yes,Wall Mount & Table Mount,24 Watts,Yes,2 GB,24 Watts,JPEG,Mali-450MP3,Yes,7XPRO,Smart remote with Dedicated Hotkeys for quick and easy access | Google Voice Assistant,PAL (B/G),2.0,178 Degrees,3840 x 2160 pixels,,,8 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium,"Smart TV Features: Android TV | Voice Search | Google Play | Chromecast | HDR Gaming | Supported Apps : Prive Video, Disney+ Hotstar, SonyLiv, Zee5, Voot, YouTube, MXPlayer, ALT Balaji",,500000:1,,"DVD, WAV, WMA, AVI, MPEG",,High brightness,
40,https://images-eu.ssl-images-amazon.com/images/I/41O2yBqkU7L._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,Hisense 189 cm (75 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 75A6H (Black)  ,https://amazon.in/Hisense-inches-Bezelless-Google-75A6H/dp/B0B2BXYQ59/ref=sr_1_249?keywords=tv&qid=1660812323&sr=8-249,"1,04,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,75 Inches,LED,A+ | IPS | 10 bit,1.0,Android,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",26 kg 600 g,2022.0,60 Hz,AC,Yes,Dolby Atmos,India,75A6H,75A6H,167.7 x 37 x 104.3 cm; 26.6 Kilograms,"HDMI, 3.5mm Audio, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n","Mp3_audio, Wma",16:09,Yes,Wall Mount,36 Watts,Yes,2 GB,220 Watts,"GIF, JPEG",ARM Mali-G52,Yes,75A6H,"One Click Netflix, SonyLiv, Prime Video, YouTube, Disney+ | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,230 Volts,Stereo,9 Feet,,"IR, Bluetooth",Alkaline,"Google TV | Dolby Vision HDR | Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now",16 GB,1200:1,8 Milliseconds,"AVI, MPEG",Yes,Ultra Brightness,178 Degrees
41,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_251_sspa%3Fkeywords%3Dtv%26qid%3D1660812323%26sr%3D8-251-spons%26psc%3D1&qualifier=1660812323&id=743027007546556&widgetName=sp_mtf,"10,990",1366768 Pixels,"Wi-Fi, HDMI",4.4 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",5 kg,2022.0,60 Hz,AC,No,2,India,32 SMART TV,32 SMART TV,,"Ethernet, HDMI, USB 2.0","Mp3_audio, Wma",16:9,Yes,Wall Mount,20 Watts,,1 GB,48 Watts,,,,NVA32SFR1,,,2.0,178 Degrees,,240 Volts,Surround,7 Feet,,IR,,,8 GB,,8 Milliseconds,,,,
42,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_252_sspa%3Fkeywords%3Dtv%26qid%3D1660812323%26sr%3D8-252-spons%26psc%3D1&qualifier=1660812323&id=743027007546556&widgetName=sp_mtf,"14,999",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",3 kg 920 g,2021.0,60 Hz,AC,Yes,Dolby Audio | DTS Virtual: X | DTS-HD,India,L32M6-RA/L32M7-RA,L32M6-RA/L32M7-RA,73 x 8.7 x 47.6 cm; 3.92 Kilograms,"AV Port, Ethernet, HDMI, Headphone, USB 2.0","Dolby, DTS-HD, Mp3_audio",16:09,Yes,Wall Mount,20 Watts,Yes,1 GB,50 Watts,JPEG,Mali G31 MP2,No,Redmi Smart TV 32,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,NTSC,2.0,178 Degrees,1366 x 768 pixels,240 Volts,Stereo,8 Feet,2 AAA batteries required.,Bluetooth,,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,8 GB,,,"AVI, MPEG",,Ultra Bright Screen,178 Degrees
43,https://images-eu.ssl-images-amazon.com/images/I/41ClS3pJouL._SY300_SX300_QL70_ML2_.jpg,PHILIPS,TPV Technology India Private Limited,Philips 108 cm (43 inches) Pixel Precise HD Series Full HD LED Smart TV 43PFT6815/94 (Black)  ,https://amazon.in/Philips-Inches-43PFT6815-94-Precise/dp/B08HQGZ7XF/ref=sr_1_254?keywords=tv&qid=1660812323&sr=8-254,"26,989",1920x1080 Pixels,Wi-Fi,3.5 out of 5 stars,43 Inches,LED,LED,1.0,SAPHI,"1 LED TV, 2 Table Stand Base, 1 Legal and safety Brochure, 1 Quick Start Guide, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Cable",6 kg 400 g,2021.0,50 Hz,AC,No,Dolby Audio,China,43PFT6815/94,43PFT6815/94,99.5 x 7.2 x 55.8 cm; 6.4 Kilograms,"USB, HDMI","Aac, Mp3_audio",16:09,Yes,Wall Mount,16 Watts,Yes,1.5 GB,16 Watts,JPEG,Mali G52 @ 700 MHz,,,One Click With Netflix and YouTube Button for easy access,DVB-T/T2,1.0,178 Degrees,1920 x 1080 pixels,110 Volts,Surround,7 Feet,,IR,,"Pixel Precise HD | HDR10 | Full HD | SAPHI OS | Supported Applications : Netflix, Youtube, Prime Video, Zee5, Eros Now",4 GB,200000:1,20 Milliseconds,"MPEG, AVI",,230 nits,178 Degrees
44,https://images-eu.ssl-images-amazon.com/images/I/31mFYyjNQ5L._SY300_SX300_QL70_ML2_.jpg,Westinghouse,SPPL,Westinghouse 126 cm (50 inches) 4K Ultra HD Certified Android LED TV WH50UD82 (Black)  ,https://amazon.in/Westinghouse-inches-Certified-Android-WH50UD82/dp/B09TPM2F68/ref=sr_1_256?keywords=tv&qid=1660812323&sr=8-256,"27,999",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,50 Inches,LED,IPS,1.0,Android,"1 LED TV, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",9 kg 300 g,2022.0,60 Hz,AC,Yes,Surround Sound,India,WH50UD82,WH50UD82,66 x 112.5 x 12 cm; 9.3 Kilograms,"Bluetooth, USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,40 Watts,Yes,2 GB,40 Watts,"GIF, PNG, JPEG",Mali-450MP3,Yes,W Series,"One Click Amazon Prime, Sony Liv & Youtube Video Button Remote | Google Assistant",DVB-T,2.0,178 Degrees,,,Surround,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium,"40W Poweful Speaker |Google Voice Assistance | Android 9.0 Pie | Smart Remote | Supported Applications : Amazon prime, Sony Liv, Disney+Hotstar, Zee5, Youtube, MX Player",8 GB,5000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
45,https://images-eu.ssl-images-amazon.com/images/I/41p0us82x9L._SX300_SY300_QL70_ML2_.jpg,Imee,iMee,iMee 80cm (32 inch) Premium Series Smart Android HD LED TV with SRS Surround Sound - BEE 5 Star Rated Energy Efficient (White Colour)  ,https://amazon.in/Premium-Smart-Android-Surround-Sound/dp/B09SG94KXK/ref=sr_1_258?keywords=tv&qid=1660812323&sr=8-258,"9,999",1366768 Pixels,Wi-Fi,5.0 out of 5 stars,32 Inches,LED,LED,1.0,Android,"User Manual, Warranty Card, Remote",6 kg,2022.0,60 Hz,Corded Electric,,,India,,,55.4 x 9.8 x 42.4 cm; 6 Kilograms,"USB, HDMI, Headphone",HD Sound with Tube Speakers,16:9,Yes,"Wall mount, table top",20 Watts,,1 GB,20 Watts,,Mali 470,,White,Universal,,2.0,178 Degrees,,220 Volts (AC),Surround,9 Feet,,IR,,"2 HDMI Outputs,2 USB Ports, SRS Surround Sound, A+ Grade IPS Panel, Eye Care Technology, Digital Noise Reduction.",8 GB,5000:1,2 Milliseconds,,,,178 Degrees
46,https://images-eu.ssl-images-amazon.com/images/I/41Ba6rrYDTL._SY300_SX300_QL70_ML2_.jpg,TLTA - The Levites Team Associate,TLTA - THE LEVITES TEAM ASSOCIATE,TLTA 80 cm (32 Inches) HD Ready Smart LED TV (Black) (JUL 2022 Model) | with Frameless Design | AI Cloud TV | (1GB/8GB) | (2USB - 2HDMI)  ,https://amazon.in/TLTA-Inches-Ready-Frameless-Design/dp/B0B8D5HY4V/ref=sr_1_260?keywords=tv&qid=1660812323&sr=8-260,"13,800",1366768 Pixels,Wi-Fi,5.0 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual & Warranty, 1 Remote Control, 2 AAA Batteries, 1 Power Cord",3 kg 800 g,2022.0,60 Hz,Corded Electric,,2.0,India,TST32B18M,TST32B18M,72 x 9 x 42.5 cm; 3.8 Kilograms,,"MP3, WMA, ClearAudio+",16:9,Yes,Wall Mount,,,1 GB,,,Mali450 Quad core,,,IR,,2.0,,,240 Volts,Surround,,,,,Flat,8 GB,,,,,,
47,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_261_sspa%3Fkeywords%3Dtv%26qid%3D1660812323%26sr%3D8-261-spons%26psc%3D1&qualifier=1660812323&id=743027007546556&widgetName=sp_btf,"8,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",4 kg 400 g,2021.0,60 Hz,AC,Yes,Sorround,India,KJW32SKHD,KJW32SKHD,72.2 x 8 x 42.5 cm; 4.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,No,1 GB,60 Watts,"GIF, JPEG",Mali-G31MP2,Yes,KJW32SKHD,Navigation Keys for Easy Access,NTSC,2.0,178 Degrees,,110 Volts,,9 Feet,2 AAA batteries required. (included),IR,Manganese,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High brightness,178 Degrees
